StoreID,TRANSACTION_ID,Date,TRANS_HOUR,TRANS_MINUTE,CASHIER_NUMBER,TERMINAL_NUMBER,UPC,ProductName,CATEGORY,CATEGORY_SUB,DEPT_KEY_Name,DEPT_MASTER_Name,Quantity,Price,Sales
7044,20190219655174,2019-02-19 00:00:00.000,15,19,105,5,65272910113,BORDEN EAGLE BRAND MIL,MILKSHELF STABLE,MILK EVAPORATED,GROCERY FS,Grocery,1,2.53,2.53
7044,20190219655419,2019-02-19 00:00:00.000,15,23,114,3,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,1,1.58,1.58
7044,20190219655252,2019-02-19 00:00:00.000,15,20,114,3,2310000077,PDGR SM CRUNCHY BITES         ,PET FOOD - DOG,DOG FOOD MISC DRY,GROCERY NFS,Grocery,1,25.13,25.13
7044,20190219655174,2019-02-19 00:00:00.000,15,19,105,5,30041010004,ORALB PRO HLTH/FLEX SF,DENTAL CARE,TOOTHBRUSHES,GENERAL MERCHANDISE,GM,1,4.99,4.99
7044,20190219656045,2019-02-19 00:00:00.000,15,34,108,3,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,1,1.28,0.99
7044,20190219656664,2019-02-19 00:00:00.000,15,44,108,3,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,1,1.28,0.81
7044,20190219656743,2019-02-19 00:00:00.000,15,45,123,2,81388500750,P RAYS SCONES BLUEBERR,CAKE MIXES,BAKING BREAD & MUFFIN MI,GROCERY FS,Grocery,1,6.48,6.48
7044,20190219655911,2019-02-19 00:00:00.000,15,31,123,2,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,-1,0.98,-0.98
7044,20190219655856,2019-02-19 00:00:00.000,15,30,108,3,7002200462,RHODES ARTISN FRENCH R,FROZ. DOUGH PRODUCTS-RETA,FROZ. BREAD & ROLLS,GROCERY FROZEN,Grocery,1,4.53,4.53
7044,20190219656546,2019-02-19 00:00:00.000,15,42,123,2,7294560136,S LEE CLC HONEY WHEAT,BAKERY PRODUCTS,SNYDERS MISC,GROCERY BAKERY,Bakery,1,1.98,1.98
7044,20190219656672,2019-02-19 00:00:00.000,15,44,123,2,7800001716,SQUIRT DIET CANS              ,BEVERAGE & MIXES,DSD BEVERAGES-POP12 PACK,GROC CARB BEV CANDY,Grocery,1,4.78,4.78
7044,20190219656664,2019-02-19 00:00:00.000,15,44,108,3,23760800000,BREAD FRENCH BAGUETTE ,BAKERY PRODUCTS IN-STORE,BREADS IN-STORE,BAKERY IN STORE,Bakery,1,1.48,1.48
7044,20190219656086,2019-02-19 00:00:00.000,15,34,105,5,3700012442,SECRET SOLID PWDR FRSH        ,DEODORANTS,STICK DEODORANT,GM HEALTH & BEAUTY,GM,1,2.29,2.29
7044,20190127661484,2019-01-27 00:00:00.000,17,4,119,7,7018751815,SUP SUET NUTTY TREAT          ,PET FOOD - CAT,BIRD SEED,GENERAL MERCHANDISE,GM,1,1.18,1.18
7044,20190127661322,2019-01-27 00:00:00.000,17,2,124,3,1540012037,WF WHITE CHUNK CHICKEN        ,CANNED MEAT,MEAT CHICKEN PRODUCTS CN,GROCERY FS,Grocery,1,2.77,2.77
7044,20190127661354,2019-01-27 00:00:00.000,17,2,128,2,4880015238,FLVRPAC PREM WHITE COR,FROZEN VEGETABLES,FROZ VEGETABLES,GROCERY FROZEN,Grocery,1,1.98,1.98
7044,20190127661354,2019-01-27 00:00:00.000,17,2,128,2,3196141002,HILLS SAUSAGE MILD ITA,FROZEN MEAT SHP/HATH,UNKNOWN,MEAT DEPT DELI TO BE DELE,Meat,1,3.58,3.58
7044,20190127662002,2019-01-27 00:00:00.000,17,13,119,7,4171623215,FRIGO STRING CHS 12 PC        ,CHEESE,CHEESE STRING,MEAT DEPT DELI TO BE DELE,Meat,1,3.98,3.98
7044,20190127661484,2019-01-27 00:00:00.000,17,4,119,7,1480058223,REALEMON LEMON JCE SQZ,VEG/FRUIT JUICE BOTTLED,JUICE LEMON or LIME,GROCERY FS,Grocery,1,2.33,2.33
7044,20190127662220,2019-01-27 00:00:00.000,17,17,119,7,1600045900,BC RTS MILK CHOC FRSTN,CAKE MIXES,FROSTING MIX,GROCERY FS,Grocery,1,1.68,1.68
7044,20190127661630,2019-01-27 00:00:00.000,17,7,128,2,7527000160,MTN HI YOGHURT PLAIN O,DELI GROCERY,YOGURTS,GROCERY DAIRY,Grocery,1,2.74,2.74
7044,20190127661322,2019-01-27 00:00:00.000,17,2,124,3,1540012037,WF WHITE CHUNK CHICKEN        ,CANNED MEAT,MEAT CHICKEN PRODUCTS CN,GROCERY FS,Grocery,1,2.77,2.77
7044,20190127662869,2019-01-27 00:00:00.000,17,27,119,7,7222000516,FRANZ ENG MUFFIN EXTRA,BAKERY PRODUCTS,SNYDERS BUNS/ROLLS,GROCERY BAKERY,Bakery,1,2.18,2.18
7044,20190127661322,2019-01-27 00:00:00.000,17,2,124,3,1540012037,WF WHITE CHUNK CHICKEN        ,CANNED MEAT,MEAT CHICKEN PRODUCTS CN,GROCERY FS,Grocery,1,2.77,2.77
7044,20190127662288,2019-01-27 00:00:00.000,17,18,128,3,7457095003,HAGGEN DAZS PISTACHIO ,FROZEN ICE CREAM PRODUCTS,ICE CREAM,GROCERY FROZEN,Grocery,1,4.99,4.99
7044,20190127663035,2019-01-27 00:00:00.000,17,30,124,6,4900000463,COKE GLASS BOTTLE             ,BEVERAGE & MIXES,DSD BEVERAGES-POPSINGLES,GROC CARB BEV CANDY,Grocery,1,1.48,1.48
7044,20190127662150,2019-01-27 00:00:00.000,17,15,119,7,4135012011,MC ORANGE SWIRL 12 PK ,BEVERAGE & MIXES,BEVERAGES CANNED POP REG-,GROC CARB BEV CANDY,Grocery,1,2.99,2.99
7044,20190219655697,2019-02-19 00:00:00.000,15,28,105,5,3680043796,FC FRUIT SNACK DINOSAU,HOT CEREALS,UNKNOWN,GROCERY FS,Grocery,1,1.96,1.96
7044,20190219655351,2019-02-19 00:00:00.000,15,22,105,5,7066203002,NIS CUP/NDL SHRIMP            ,DRY SOUP & RAMENS,DRY SOUP - PKG. MISC.,GROCERY FS,Grocery,1,1,0.25
7044,20190219656181,2019-02-19 00:00:00.000,15,36,123,2,4012,ORANGES NAVEL LARGE           ,PRODUCE,produce,PRODUCE FS,Produce,1,1.48,4.65
7044,20190219655064,2019-02-19 00:00:00.000,15,17,123,2,1312000392,ORE IDA DICED HASHBROW,FROZEN POTATOES,FROZ POTATOES,GROCERY FROZEN,Grocery,1,2.98,2.98
7044,20190219655697,2019-02-19 00:00:00.000,15,28,105,5,3680018731,FC INST OATMEAL FRT/CR,HOT CEREALS,CEREAL COOKED,GROCERY FS,Grocery,1,1.99,1.99
7044,20190219656045,2019-02-19 00:00:00.000,15,34,108,3,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,-1,1.28,-0.99
7044,20190219655838,2019-02-19 00:00:00.000,15,30,105,5,2640040520,DG 2% MILK LACTOSE FRE,DAIRY,NON-DAIRY,GROCERY DAIRY,Grocery,1,3.48,3.48
7044,20190219655605,2019-02-19 00:00:00.000,15,26,114,3,7797508007,SNYDERS PRETZEL SNAPS,POTATO CHIPS,POTATO CHIPS-SNACKS,GROCERY FS,Grocery,1,2.78,2.78
7044,20190219656655,2019-02-19 00:00:00.000,15,44,105,5,1159410055,TIMS CASCD CHIPS SEA S,POTATO CHIPS,POTATO CHIPS-SNACKS,GROCERY FS,Grocery,1,2.98,2.98
7044,20190324662365,2019-03-24 00:00:00.000,17,19,124,6,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,-2,1.98,-3.96
7044,20190324666763,2019-03-24 00:00:00.000,18,32,124,6,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,1,2.98,2.98
7044,20190324666067,2019-03-24 00:00:00.000,18,21,128,7,4640,LETTUCE ROMAINE               ,PRODUCE,produce,PRODUCE FS,Produce,1,1.98,1.98
7044,20190324670575,2019-03-24 00:00:00.000,19,36,124,6,4900005075,POWERADE ZERO MIXED BE,ASEPTICS&ISOTONIC,ISOTONIC AND GATORADE-WT ,GROCERY FS,Grocery,1,3.98,3.98
7044,20190324670168,2019-03-24 00:00:00.000,19,29,128,7,2100070144,KFT RSTD RED PEPPER IT,SALAD DRESSING & MAYONNAI,SALAD DRESSING POURABLE,GROCERY FS,Grocery,1,1.98,1.98
7044,20190324669720,2019-03-24 00:00:00.000,19,22,128,7,3680000015,FC APPLE JUICE,VEG/FRUIT JUICE BOTTLED,UNKNOWN,GROCERY FS,Grocery,1,3.23,3.23
7044,20190324671423,2019-03-24 00:00:00.000,19,50,124,6,30045025708,TYLENOL COLD MS DAY CI,COUGH REMEDIES,LIQUIDS W/DEXTROMETHORPHA,GM HEALTH & BEAUTY,GM,1,7.99,7.99
7044,20190324667893,2019-03-24 00:00:00.000,18,51,123,3,5000057796,FRISKIE TT CHKN & CHS         ,PET FOOD - CAT,CAT FOOD CANNED/POUCH,GROCERY NFS,Grocery,1,0.5,0.5
7044,20190324668931,2019-03-24 00:00:00.000,19,8,124,6,2969553587,HEGGIE ARMY TOY,PET SUPPLIES,DOG TOYS,GENERAL MERCHANDISE,GM,1,7.18,7.18
7044,20190324675054,2019-03-24 00:00:00.000,20,50,124,6,23760800000,BREAD FRENCH BAGUETTE ,BAKERY PRODUCTS IN-STORE,BREADS IN-STORE,BAKERY IN STORE,Bakery,1,1.48,1.48
7044,20190324676072,2019-03-24 00:00:00.000,21,7,128,7,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,1,2.18,2.18
7044,20190223663733,2019-02-23 00:00:00.000,17,42,119,6,4171615007,FRIGO SHRED PARM CUP          ,CHEESE,CHEESE SPECIALTY,MEAT DEPT DELI TO BE DELE,Meat,1,2.99,2.99
7044,20190223664405,2019-02-23 00:00:00.000,17,53,130,3,23583600000,DELI PREM FLAVOR TURKE,DELICATESSEN,DELI MEATS,DELI COLD SERVICE FS,Deli,1,8.99,4.76
7044,20190223649825,2019-02-23 00:00:00.000,13,50,103,5,89044400029,LATE JULY TORT CHIP SE,NATURAL FOODS,NATURAL-CHIPS & SNACKS,NATURAL GROCERY          ,Natural Organic,1,3.88,3.88
7044,20190223666063,2019-02-23 00:00:00.000,18,21,121,5,7047500041,GOIRGIO MUSH PIECES & ,CANNED VEGETABLES,VEGT MUSHROOMS-CANNED,GROCERY FS,Grocery,1,0.58,0.58
7044,20190223651507,2019-02-23 00:00:00.000,14,18,103,5,7073400031,CELES TEA MAND ORANGE ,SPECIALTY FOODS,SPECIALTY TEA,GAF FOOD,Natural Organic,1,3.98,3.98
7044,20190223651545,2019-02-23 00:00:00.000,14,19,124,2,23207700000,BEEF NAT BALL TIP STEA,BEEF NATURAL             ,BEEF NATURAL             ,MEAT,Meat,1,3.98,8.53
7044,20190223650541,2019-02-23 00:00:00.000,14,2,128,7,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,1,1.88,1
7044,20190223666931,2019-02-23 00:00:00.000,18,35,137,11,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,-1,10.99,-10.99
7044,20190223666043,2019-02-23 00:00:00.000,18,20,128,7,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,-1,0.89,-0.89
7044,20190223652361,2019-02-23 00:00:00.000,14,32,128,7,7073400031,CELES TEA MAND ORANGE ,SPECIALTY FOODS,SPECIALTY TEA,GAF FOOD,Natural Organic,1,3.98,3.98
7044,20190223668286,2019-02-23 00:00:00.000,18,58,128,7,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,1,3.28,3.28
7044,20190223667886,2019-02-23 00:00:00.000,18,51,130,3,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,-1,3.89,-3.89
7044,20190223653064,2019-02-23 00:00:00.000,14,44,114,10,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,1,0.03,2
7044,20190223653161,2019-02-23 00:00:00.000,14,46,128,7,8769200033,ANGRY ORCHARD CRISP AP,BEER,DSD BEER-MICRO BREWERY,GROCERY BEER,Grocery,1,16.78,16.78
7044,20190223653590,2019-02-23 00:00:00.000,14,53,103,5,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,-1,0.88,-0.88
7044,20190223653676,2019-02-23 00:00:00.000,14,54,128,7,3680016150,FXM ORG CHICKEN BROTH ,CANNED SOUP,UNKNOWN,UNKNOWN,UNKNOWN,1,1.99,1.99
7044,20190223652949,2019-02-23 00:00:00.000,14,42,122,3,81355100110,KOYO ORG SOBA,NATURAL FOODS,NATURAL-PASTA,NATURAL GROCERY          ,Natural Organic,1,2.58,2.58
7044,20190223653631,2019-02-23 00:00:00.000,14,53,124,2,32586652812,ALEVE LIQUID GELS             ,PAIN REMEDIES,NAPROXEN,GM HEALTH & BEAUTY,GM,1,12.39,12.39
7044,20190223652450,2019-02-23 00:00:00.000,14,34,103,5,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,-1,3.18,-3.18
7044,20190223673069,2019-02-23 00:00:00.000,20,17,137,7,4470006441,OM OVN RST WHITE TURKE,LUNCH MEATS              ,LUNCHMEAT 12 OZ,MEAT DEPT DELI TO BE DELE,Meat,1,3.48,3.48
7044,20190223670682,2019-02-23 00:00:00.000,19,38,121,7,4154800186,DREYER SC LT VANILLA          ,FROZEN ICE CREAM PRODUCTS,UNKNOWN SUB CATAGORY,GROCERY FROZEN,Grocery,1,2.98,2.98
7044,20190219649488,2019-02-19 00:00:00.000,13,44,145,3,3620000440,RAGU SPAG GRLC&ONION          ,SPAGHETTI & PIZZA SAUCES,SPAGHETTI SAUCE,GROCERY FS,Grocery,1,1.78,1.78
7044,20190219649774,2019-02-19 00:00:00.000,13,49,114,5,4640,LETTUCE ROMAINE               ,PRODUCE,produce,PRODUCE FS,Produce,2,1.78,3.56
7044,20190219649364,2019-02-19 00:00:00.000,13,42,114,5,4640,LETTUCE ROMAINE               ,PRODUCE,produce,PRODUCE FS,Produce,1,1.78,1.78
7044,20190219649229,2019-02-19 00:00:00.000,13,40,114,5,1681,COS TUNA COUPON,COUPONS,EXCELL AD COUPONS,GROCERY FS,Grocery,1,1,-1
7044,20190219649543,2019-02-19 00:00:00.000,13,45,145,3,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,-1,4.78,-4.78
7044,20190219649990,2019-02-19 00:00:00.000,13,53,145,3,7079630001,CENTO TOM PUREE               ,SPECIALTY FOODS,SPECIALTY VEGETABLES,GAF FOOD,Natural Organic,1,2.38,2.38
7044,20190219650157,2019-02-19 00:00:00.000,13,55,114,5,23207700000,BEEF NAT BALL TIP STEA,BEEF NATURAL             ,BEEF NATURAL             ,MEAT,Meat,1,3.98,10.6
7044,20190219650198,2019-02-19 00:00:00.000,13,56,122,6,4171615007,FRIGO SHRED PARM CUP          ,CHEESE,CHEESE SPECIALTY,MEAT DEPT DELI TO BE DELE,Meat,1,2.99,2.99
7044,20190219649524,2019-02-19 00:00:00.000,13,45,122,6,3680012117,FC SML CURD 16OZ COT C,DAIRY,UNKNOWN,UNKNOWN,UNKNOWN,1,1.68,1.68
7044,20190219650275,2019-02-19 00:00:00.000,13,57,114,5,4460030770,CLOROX BLCH CNCTR REG ,BLEACHES & FABRIC SOFTENE,BLEACH LIQUID,GROCERY NFS,Grocery,1,4.48,4.48
7044,20190219650344,2019-02-19 00:00:00.000,13,59,114,5,7797508006,SNYDERS PRETZELS MINI         ,POTATO CHIPS,POTATO CHIPS-SNACKS,GROCERY FS,Grocery,1,2.78,2.78
7044,20190219649543,2019-02-19 00:00:00.000,13,45,145,3,0,COKE 6 PACK,BEVERAGE & MIXES,DSD BEVERAGES-POP6 PACKS,GROC CARB BEV CANDY,Grocery,1,4.78,4.78
7044,20190219650031,2019-02-19 00:00:00.000,13,53,122,6,4000048960,MM MILK PNT CHOC 1/4PL,CANDY,CANDY DISPLAYS--BULLETIN-,GROC CARB BEV CANDY,Grocery,1,2.98,2.98
7044,20190219650157,2019-02-19 00:00:00.000,13,55,114,5,7342000011,DAISY SOUR CREAM              ,DAIRY,SOUR CREAM,GROCERY DAIRY,Grocery,1,1.98,1.98
7044,20190219649959,2019-02-19 00:00:00.000,13,52,122,6,7587900150,POMPEII LEMON JUICE           ,VEG/FRUIT JUICE BOTTLED,JUICE LEMON or LIME,PRODUCE FS,Produce,1,2.98,2.98
7044,20190219649892,2019-02-19 00:00:00.000,13,51,114,5,23583600000,DELI PREM FLAVOR TURKE,DELICATESSEN,DELI MEATS,DELI COLD SERVICE FS,Deli,1,8.99,6.65
7044,20190219650275,2019-02-19 00:00:00.000,13,57,114,5,7342000011,DAISY SOUR CREAM              ,DAIRY,SOUR CREAM,GROCERY DAIRY,Grocery,1,1.98,1.98
7044,20190219650275,2019-02-19 00:00:00.000,13,57,114,5,3700039346,PUFFS PLUS FAMILY             ,FACIAL TISSUE,FACIAL TISSUE,GROCERY NFS,Grocery,1,2.18,2.18
7044,20190219650950,2019-02-19 00:00:00.000,14,9,122,6,3680064220,FC SWT FLAKE COCONUT          ,CHOCOLATECOCONUTBAK POW,COCONUT,GROCERY FS,Grocery,1,1.39,1.39
7044,20190219650031,2019-02-19 00:00:00.000,13,53,122,6,7342000011,DAISY SOUR CREAM              ,DAIRY,SOUR CREAM,GROCERY DAIRY,Grocery,1,1.98,1.98
7044,20190219650528,2019-02-19 00:00:00.000,14,2,145,3,4176110304,ELMR COMIC                    ,CANDY,CANDY DISPLAYS--BULLETIN-,GROC CARB BEV CANDY,Grocery,1,0.5,0.5
7044,20190219654900,2019-02-19 00:00:00.000,15,15,108,6,7096900006,SPICE WORLD MINCED GAR,PRODUCE,produce,PRODUCE FS,Produce,1,2.38,2.38
7044,20190219655332,2019-02-19 00:00:00.000,15,22,123,2,71651903703,MANNS NOURISH BOWL BAS,PRODUCE,produce,PRODUCE FS,Produce,1,3.98,3.98
7044,20190219655697,2019-02-19 00:00:00.000,15,28,105,5,3680035514,FC CORN WHOLE KERNEL,CANNED VEGETABLES,UNKNOWN,UNKNOWN,UNKNOWN,1,0.68,0.38
7044,20190219655189,2019-02-19 00:00:00.000,15,19,123,2,1659,STRAWBERRIES COUPON,COUPONS,EXCELL AD COUPONS,PRODUCE FS,Produce,1,0.56,1.62
7044,20190219656507,2019-02-19 00:00:00.000,15,41,123,2,1659,STRAWBERRIES COUPON,COUPONS,EXCELL AD COUPONS,PRODUCE FS,Produce,1,0.56,0.92
7044,20190219655083,2019-02-19 00:00:00.000,15,18,105,5,2700037800,HUNT FIRE RST DICED TO,CANNED VEGETABLES,VEGT TOMATOES-CANNED,GROCERY FS,Grocery,1,1.38,1.38
7044,20190219655064,2019-02-19 00:00:00.000,15,17,123,2,7373100121,MISSION SOFT WW CARB B,MISC ETHNIC FOODS,TORTILLA,MEAT DEPT DELI TO BE DELE,Meat,1,3.98,3.98
7044,20190219655697,2019-02-19 00:00:00.000,15,28,105,5,3680035514,FC CORN WHOLE KERNEL,CANNED VEGETABLES,UNKNOWN,UNKNOWN,UNKNOWN,1,0.68,0.38
7044,20190324666144,2019-03-24 00:00:00.000,18,22,124,6,23786000000,CAKES CARROT SLICE,IN-STORE BAKE PRODUCTS,IN STORE CAKES,BAKERY IN STORE,Bakery,1,3.98,3.98
7044,20190324666763,2019-03-24 00:00:00.000,18,32,124,6,7341095589,ORO 100% WW HAMBURGER ,BAKERY PRODUCTS,UNKNOWN,GROCERY BAKERY,Bakery,1,3.58,3.58
7044,20190127654420,2019-01-27 00:00:00.000,15,7,180,1,23786000000,CAKES CARROT SLICE,IN-STORE BAKE PRODUCTS,IN STORE CAKES,BAKERY IN STORE,Bakery,1,3.98,3.98
7044,20190127654756,2019-01-27 00:00:00.000,15,12,122,5,4583,CELERY BUNCH WEST LARG,PRODUCE,produce,PRODUCE FS,Produce,1,1.28,2.2
7044,20190127653716,2019-01-27 00:00:00.000,14,55,122,5,7064000793,BB SIMPLY VAN IC SANDW,ICE CREAM NOVELTIES,UKNOWN SUB CATAGORY,GROCERY FROZEN,Grocery,1,5.28,5.28
7044,20190127653876,2019-01-27 00:00:00.000,14,57,540,6,3890000519,DOLE PINEAPLE TIDBIT/J,CANNED FRUIT,FRUIT PINEAPPLE-CANNED,GROCERY FS,Grocery,1,1.08,1.08
7044,20190127653876,2019-01-27 00:00:00.000,14,57,540,6,2970001162,IDAHOAN SCALLOPED CASS,CANNED VEGETABLES,VEGT INST POTATOES,GROCERY FS,Grocery,1,1.28,1.28
7044,20190127653787,2019-01-27 00:00:00.000,14,56,128,2,2840004389,LAYS WAVY REGULAR,POTATO CHIPS,FRITO LAY CHIPS & SNACKS,GROCERY FS,Grocery,1,2.78,2.78
7044,20190127654024,2019-01-27 00:00:00.000,15,0,135,11,4799585524,AMER SPIRIT ORG TURQ B,CIGARETTES & TOBACCO,CIGARETTES-PACK,GROCERY TOBACCO,Grocery,1,7.38,7.38
7044,20190127653862,2019-01-27 00:00:00.000,14,57,180,1,2550000080,FOLGERS INST COFFEE           ,INSTANT COFFEE,COFFEE REGULAR INST,GROCERY FS,Grocery,1,8.76,8.76
7044,20190219666374,2019-02-19 00:00:00.000,18,26,105,3,3680035514,FC CORN WHOLE KERNEL,CANNED VEGETABLES,UNKNOWN,UNKNOWN,UNKNOWN,1,0.68,0.38
7044,20190219666821,2019-02-19 00:00:00.000,18,33,122,7,3680035514,FC CORN WHOLE KERNEL,CANNED VEGETABLES,UNKNOWN,UNKNOWN,UNKNOWN,1,0.68,0.38
7044,20190219667813,2019-02-19 00:00:00.000,18,50,122,7,1600012254,GM CINNAMON TOAST CRUN,CEREALS,CEREAL MISC READ-TO-SERVE,GROCERY FS,Grocery,1,2.48,2.48
7044,20190219667648,2019-02-19 00:00:00.000,18,47,105,3,3680035514,FC CORN WHOLE KERNEL,CANNED VEGETABLES,UNKNOWN,UNKNOWN,UNKNOWN,1,0.68,0.38
7044,20190219667733,2019-02-19 00:00:00.000,18,48,108,6,23768500000,BISCUITS SCONES TRIPLE,BAKERY PRODUCTS,BUNDT CAKES,BAKERY IN STORE,Bakery,1,3.98,3.98
7044,20190219668818,2019-02-19 00:00:00.000,19,6,122,7,3680044649,FC MANDARIN ORANGES,CANNED FRUIT,VEGT SPINACH-CANNED,GROCERY FS,Grocery,1,0.88,0.88
7044,20190219667137,2019-02-19 00:00:00.000,18,38,105,3,1678,DREYERS ICE CRM CPN,COUPONS,EXCELL AD COUPONS,GROCERY FROZEN,Grocery,1,6,-6
7044,20190219669032,2019-02-19 00:00:00.000,19,10,122,7,3680035514,FC CORN WHOLE KERNEL,CANNED VEGETABLES,UNKNOWN,UNKNOWN,UNKNOWN,1,0.68,0.38
7044,20190219669032,2019-02-19 00:00:00.000,19,10,122,7,3680035514,FC CORN WHOLE KERNEL,CANNED VEGETABLES,UNKNOWN,UNKNOWN,UNKNOWN,1,0.68,0.38
7044,20190219669234,2019-02-19 00:00:00.000,19,13,108,6,2100006068,KFT CRACKER BRL WHT CH,PKG DINNERSPIZZA&STUFFIN,MACARONI & CHEESE,GROCERY FS,Grocery,1,3.98,3.98
7044,20190219669079,2019-02-19 00:00:00.000,19,11,122,7,2410559005,GP JUST BARE SKLS BRST,FRESH POULTRY,HONEYSUCKLE TURKEY,MEAT,Meat,1,6.73,6.73
7044,20190219669124,2019-02-19 00:00:00.000,19,12,108,6,3680035514,FC CORN WHOLE KERNEL,CANNED VEGETABLES,UNKNOWN,UNKNOWN,UNKNOWN,1,0.68,0.38
7044,20190219669234,2019-02-19 00:00:00.000,19,13,108,6,1600012254,GM CINNAMON TOAST CRUN,CEREALS,CEREAL MISC READ-TO-SERVE,GROCERY FS,Grocery,1,2.48,2.48
7044,20190219669032,2019-02-19 00:00:00.000,19,10,122,7,3680035514,FC CORN WHOLE KERNEL,CANNED VEGETABLES,UNKNOWN,UNKNOWN,UNKNOWN,1,0.68,0.38
7044,20190219667528,2019-02-19 00:00:00.000,18,45,108,6,4000000051,STARBURST CHEWS               ,CANDY,CANDY NON CHOCOLATE COUNT,GROC CARB BEV CANDY,Grocery,1,0.99,0.99
7044,20190219669032,2019-02-19 00:00:00.000,19,10,122,7,3680035514,FC CORN WHOLE KERNEL,CANNED VEGETABLES,UNKNOWN,UNKNOWN,UNKNOWN,1,0.68,0.38
7044,20190219668718,2019-02-19 00:00:00.000,19,5,122,7,1540005639,FC KETCHUP SQZ,CATSUP MUSTARD SAUCES,CATSUP,GROCERY FS,Grocery,1,0.88,0.88
7044,20190219670150,2019-02-19 00:00:00.000,19,29,108,6,3680080816,FC CREAM CHEESEBAR,CHEESE,STRAPPING TAPE,MEAT DEPT DELI TO BE DELE,Meat,1,1.48,1.48
7044,20190219667486,2019-02-19 00:00:00.000,18,44,122,7,7120308779,UMPQUA CHOCOLATE BROWN,FROZEN ICE CREAM PRODUCTS,ice cream,GROCERY FROZEN,Grocery,1,4.78,4.78
7044,20190219668424,2019-02-19 00:00:00.000,19,0,108,6,1678,DREYERS ICE CRM CPN,COUPONS,EXCELL AD COUPONS,GROCERY FROZEN,Grocery,1,6,-6
7044,20190219668718,2019-02-19 00:00:00.000,19,5,122,7,1540005639,FC KETCHUP SQZ,CATSUP MUSTARD SAUCES,CATSUP,GROCERY FS,Grocery,1,0.88,0.88
7044,20190219668818,2019-02-19 00:00:00.000,19,6,122,7,3680044649,FC MANDARIN ORANGES,CANNED FRUIT,VEGT SPINACH-CANNED,GROCERY FS,Grocery,1,0.88,0.88
7044,20190219650537,2019-02-19 00:00:00.000,14,2,123,2,2606500535,SUPER 1 MILK 2% HALF G,DAIRY,UNKNOWN,GROCERY DAIRY,Grocery,1,1.58,1.58
7044,20190219650639,2019-02-19 00:00:00.000,14,3,122,6,2700039014,HUNT TOMATO SAUCE             ,TOMATO PASTE SAUCES,TOMATO SAUCE,GROCERY FS,Grocery,1,0.98,0.98
7044,20190219650146,2019-02-19 00:00:00.000,13,55,145,3,23995500000,POPCORN CARAMEL SMALL,UNKNOWN CATAGORY,BAKERY DEPT,BAKERY IN STORE,Bakery,1,1.98,1.98
7044,20190219650159,2019-02-19 00:00:00.000,13,55,122,6,2640029871,DG MILK 1% ULTRA PASTR,DAIRY,ICE CRM NOVELTIES,GROCERY DAIRY,Grocery,1,2.68,2.68
7044,20190219650528,2019-02-19 00:00:00.000,14,2,145,3,4176110304,ELMR COMIC                    ,CANDY,CANDY DISPLAYS--BULLETIN-,GROC CARB BEV CANDY,Grocery,1,0.5,0.5
7044,20190219650639,2019-02-19 00:00:00.000,14,3,122,6,2700039014,HUNT TOMATO SAUCE             ,TOMATO PASTE SAUCES,TOMATO SAUCE,GROCERY FS,Grocery,1,0.98,0.98
