1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,UPC
N/A,0.45714285714285713,0.07142857142857142,-0.052631578947368425,-0.02197802197802198,0.2692307692307692,0.057142857142857155,-0.631578947368421,N/A,N/A,-0.1,-0.0930232558139535,0.22857142857142856,0.035087719298245605,0.21428571428571427,-0.3,0.2857142857142857,-0.3,-0.1,-0.28571428571428564,-0.2972972972972973,-0.25,0.5,-0.35714285714285715,0.10714285714285711,0.6,0.1,0.012048192771084338,0.07142857142857142,0.07142857142857142,-0.08571428571428572,0.38461538461538464,0.5,N/A,N/A,0.1,-0.22857142857142856,0.22360248447204967,-0.21052631578947364,0.19047619047619047,0.10714285714285714,-0.02857142857142858,-0.4142857142857143,-0.17391304347826084,0.02325581395348836,-0.3023255813953488,0.3,-0.4714285714285713,0.42857142857142855,-0.07894736842105261,-0.35714285714285715,0.07142857142857142,-0.04968944099378884,-0.5142857142857142,-0.8648648648648649,0.2546583850931677,-0.2790697674418604,-0.2,0.1285714285714286,-0.32142857142857145,-0.03571428571428571,-0.35714285714285715,0.4642857142857143,0.03571428571428571,0.10465116279069761,0.07142857142857142,-0.5285714285714285,-0.14285714285714285,-0.4642857142857143,-0.17857142857142858,-0.21428571428571422,0.11180124223602483,0.6857142857142857,0.17857142857142858,-0.14285714285714285,-0.14285714285714285,0.6071428571428571,0.35714285714285715,-0.75,-1.4428571428571428,0.4099378881987577,0.5714285714285714,-0.1366459627329192,-0.02857142857142856,0.04285714285714285,-0.0175438596491228,0.2692307692307692,0.19402985074626866,-0.006211180124223613,-0.08571428571428572,1.3,0.4137931034482759,0.25,0.03571428571428571,0.35714285714285715,-0.44186046511627897,0.21428571428571427,-0.22857142857142856,-0.6428571428571429,0.32142857142857145,0.1428571428571428,0.6509433962264152,0.10714285714285714,0.08955223880597014,-0.1785714285714286,0.49999999999999994,-0.09999999999999998,-0.17857142857142858,-0.10714285714285714,0.0,0.35714285714285715,0.13043478260869565,-0.22972972972972971,N/A,4171623221
N/A,1.2,0.2732919254658385,0.21428571428571425,0.03571428571428571,1.3928571428571428,0.39285714285714285,0.7857142857142857,0.5357142857142858,1.4642857142857142,-1.107142857142857,-0.25,-0.39285714285714285,0.35714285714285715,-0.14285714285714285,0.03571428571428575,0.0,0.17857142857142858,1.3214285714285712,0.42857142857142855,0.8571428571428573,-0.5000000000000001,-0.8928571428571426,0.32142857142857145,0.10714285714285714,-0.39285714285714285,0.0,-0.39285714285714285,0.0,0.39285714285714285,-0.5357142857142857,0.21428571428571427,0.7142857142857143,1.3928571428571426,0.35714285714285715,0.32142857142857145,-1.1428571428571428,-0.17857142857142858,0.46428571428571436,-0.10714285714285714,-0.07142857142857142,-0.35714285714285726,0.6071428571428571,0.14285714285714285,0.5428571428571428,0.7499999999999999,0.5714285714285714,0.9285714285714286,0.03571428571428571,0.5714285714285714,1.0714285714285714,0.6071428571428571,-0.07142857142857142,-0.5,0.5357142857142857,0.03571428571428571,0.42857142857142855,0.32142857142857145,0.39285714285714285,0.9285714285714286,0.5,0.5,0.6571428571428571,-0.5,0.25,-0.04285714285714285,1.0714285714285714,0.857142857142857,0.7142857142857143,0.5,-0.5357142857142857,0.32142857142857145,-0.21428571428571427,0.25,-0.07142857142857142,0.03571428571428571,-0.2857142857142857,0.07142857142857142,0.2857142857142857,0.9999999999999999,-0.14285714285714285,-0.5357142857142857,0.0,0.75,1.0,-0.25,-0.10714285714285714,-0.03571428571428571,0.8928571428571429,1.1428571428571428,0.2857142857142857,0.0714285714285714,-0.32142857142857145,0.7142857142857143,-0.42857142857142855,0.6071428571428571,0.12857142857142856,0.32142857142857145,-0.32142857142857145,-0.4642857142857143,-0.07142857142857142,0.6428571428571429,1.25,-0.24999999999999994,-0.75,0.25,-0.5714285714285714,-0.14285714285714285,0.07142857142857142,-0.03571428571428571,0.14285714285714285,0.40372670807453415,0.35714285714285715,N/A,5000035022
N/A,-0.6,0.6428571428571429,0.19875776397515524,-0.39285714285714285,-0.208955223880597,0.2830188679245283,0.7142857142857142,-0.03571428571428571,0.10714285714285714,0.0,0.14285714285714285,0.6052631578947367,0.5357142857142857,-0.03571428571428573,-0.14285714285714285,0.14285714285714285,0.0,1.0,-0.5,0.35714285714285715,-0.14285714285714285,0.39285714285714274,0.169811320754717,0.031055900621117998,0.2857142857142857,-1.1,0.4857142857142857,0.6999999999999998,-0.03488372093023253,-0.32857142857142857,-0.2571428571428571,-0.25,-0.4905660377358491,-0.75,-0.0857142857142857,0.5714285714285714,0.17142857142857143,-0.028571428571428564,0.17142857142857143,0.35714285714285715,-1.8571428571428574,0.03571428571428573,0.42857142857142855,-0.13559322033898305,-0.37888198757763975,-0.4428571428571428,-0.07142857142857142,-0.07142857142857141,-0.19999999999999998,0.4,0.5,0.14285714285714277,0.5945945945945946,-0.2,-0.39759036144578314,-0.15384615384615385,2.224137931034483,-0.13432835820895522,-0.6,0.1774193548387097,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.21428571428571433,-0.014285714285714285,N/A,N/A,-0.3208955223880597,1.1785714285714286,-0.9925373134328358,0.4,-0.32142857142857145,1.6428571428571428,-0.7142857142857144,0.42857142857142855,-0.07142857142857142,-0.5857142857142856,0.27419354838709675,0.07142857142857142,0.2,-0.3229813664596273,0.39285714285714285,-0.7142857142857143,0.7,-1.7857142857142858,-0.32142857142857145,0.07142857142857142,0.07142857142857144,0.09316770186335405,-0.32142857142857145,0.5714285714285714,-0.5217391304347826,0.02857142857142858,1.6785714285714288,-1.4642857142857142,0.2795031055900621,-0.14285714285714285,-0.5714285714285714,0.14285714285714285,0.5142857142857142,0.17857142857142858,2.4285714285714293,-0.607142857142857,0.14285714285714285,N/A,23977300000
N/A,0.7,0.3928571428571428,-0.3488372093023256,0.03571428571428559,1.3714285714285712,2.142857142857143,1.2142857142857142,-2.0943396226415096,-0.5948275862068967,-1.4912280701754383,0.06603773584905662,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.6046511627906976,-0.6153846153846154,1.37719298245614,-0.17857142857142858,0.15384615384615385,-0.9032258064516129,0.5000000000000001,-0.5,1.716216216216216,1.197674418604651,0.4,-0.41428571428571415,4.642857142857142,1.0357142857142858,-0.23728813559322035,0.028571428571428505,1.1142857142857143,0.4,-0.8378378378378377,N/A,N/A,-1.0,1.2,-1.279503105590062,0.6641791044776119,0.10714285714285718,1.0372670807453417,-0.3142857142857143,-3.3,-1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.06451612903225806,-0.21428571428571427,0.8076923076923077,-0.34615384615384615,1.057142857142857,0.6428571428571429,0.7142857142857143,0.8214285714285714,0.25,0.811320754716981,-0.2857142857142857,-0.14925373134328362,2.01863354037267,1.0,-0.7142857142857143,0.2857142857142857,0.8571428571428571,0.7857142857142856,-0.5428571428571428,1.3142857142857143,0.035714285714285775,1.9142857142857144,-1.0357142857142854,-0.4409937888198758,0.25,1.0714285714285714,-0.7857142857142855,0.7499999999999999,-1.1071428571428572,-0.39285714285714285,0.8928571428571429,-6.0405405405405395,N/A,2467651987
N/A,-1.0714285714285714,-0.02857142857142857,0.3050847457627119,0.04347826086956522,0.10559006211180122,-0.2857142857142857,-0.17857142857142858,0.1864406779661017,-0.14285714285714285,-0.17543859649122806,0.006211180124223613,-0.14285714285714285,-0.07453416149068322,0.0,-0.4857142857142857,0.5428571428571428,-0.1,-0.3999999999999999,0.05813953488372092,-0.6428571428571428,0.37142857142857144,0.018867924528301876,0.08695652173913045,0.0,-0.04347826086956522,0.5714285714285714,-0.11627906976744186,0.10559006211180122,-0.07142857142857142,0.08571428571428567,0.03571428571428572,0.0357142857142857,-0.09316770186335403,0.0,0.2857142857142857,0.17857142857142858,-0.17543859649122806,-0.24285714285714288,-0.4925373134328358,-0.21428571428571422,-0.3714285714285714,-0.0857142857142857,0.49999999999999994,0.6764705882352942,-0.18965517241379312,0.11180124223602483,-0.04054054054054054,-0.46153846153846156,-0.0745341614906832,0.34285714285714286,-0.10714285714285714,0.07142857142857142,0.75,0.42857142857142855,0.10714285714285716,-0.11180124223602485,0.39285714285714285,-0.10714285714285714,-0.10714285714285714,-0.12857142857142856,0.08571428571428572,0.27950310559006214,-0.03571428571428571,0.0,0.031055900621117998,0.19230769230769232,0.14666666666666667,0.0,0.09999999999999998,-0.05714285714285714,-0.16770186335403725,0.0248447204968944,0.12068965517241381,0.4069767441860465,-0.22360248447204967,-0.08771929824561403,-0.07142857142857142,0.25373134328358204,0.21428571428571427,-0.02197802197802198,0.07142857142857142,0.40322580645161293,0.22413793103448273,0.23255813953488372,0.07462686567164178,-0.14285714285714285,-0.23728813559322035,0.23076923076923078,0.13513513513513511,0.01694915254237288,-0.45945945945945943,0.37142857142857144,0.23684210526315785,0.2714285714285714,0.5232558139534884,-0.04716981132075472,0.06756756756756756,0.4594594594594595,0.3,0.25,0.1511627906976744,-0.07142857142857142,-0.11180124223602483,-0.02857142857142857,0.33620689655172414,0.0,0.0,0.11428571428571427,0.14285714285714285,-0.011627906976744184,0.7142857142857143,-0.41860465116279066,N/A,60469500003
N/A,0.1,0.2571428571428571,0.08571428571428573,0.07142857142857142,-0.14285714285714285,-0.527027027027027,0.14285714285714285,-0.03571428571428571,-0.07142857142857141,-0.04285714285714287,0.4,-0.14912280701754382,0.10714285714285714,-0.1714285714285714,-0.17857142857142858,0.03726708074534161,0.0,-0.07142857142857141,0.21428571428571427,-0.03571428571428571,0.0,0.35714285714285715,0.42857142857142855,-0.3354037267080745,-0.07142857142857142,0.32142857142857145,0.35714285714285715,0.10714285714285712,-0.28571428571428564,0.10714285714285714,0.14285714285714285,0.14285714285714285,-0.2,0.07142857142857141,0.10714285714285714,-0.14285714285714285,0.05590062111801242,0.20930232558139536,0.3493975903614458,0.3142857142857142,0.0,0.14285714285714285,-0.07142857142857142,0.2857142857142857,-0.10714285714285714,0.04819277108433735,-0.1,-0.14285714285714285,-0.12068965517241381,0.07692307692307693,0.09999999999999998,0.10714285714285714,0.1694915254237288,0.10714285714285714,-0.035714285714285705,-0.025862068965517244,-0.1,-0.04968944099378882,0.03773584905660378,0.31055900621118004,0.0,-0.07142857142857142,0.10714285714285711,-0.08695652173913042,-0.1857142857142857,-0.03571428571428572,-0.0857142857142857,-0.25581395348837205,-0.08571428571428572,-0.07142857142857142,0.21428571428571427,0.11428571428571428,-0.07142857142857142,0.06832298136645963,0.027027027027027018,-0.006211180124223596,0.12048192771084337,0.37142857142857144,-0.14285714285714285,-0.29999999999999993,-0.07142857142857142,-0.08,0.25,0.05714285714285714,-0.14285714285714285,-0.25,-0.16216216216216214,-0.07142857142857142,-0.17142857142857143,0.0697674418604651,-0.07142857142857141,0.0,0.04285714285714285,0.07692307692307691,N/A,N/A,0.16216216216216214,-0.0496894409937888,-0.08823529411764706,-0.07142857142857141,0.10714285714285714,-0.16216216216216214,-0.10559006211180123,-0.3,0.12422360248447205,-0.1,0.05405405405405406,0.0,0.07142857142857142,-0.22972972972972971,0.05714285714285714,-0.02484472049689442,N/A,60458000122
N/A,0.2,0.08571428571428572,0.0,N/A,N/A,0.22413793103448282,0.0,0.2857142857142857,-0.09999999999999999,0.026315789473684202,-0.4857142857142857,0.26744186046511625,0.5714285714285714,0.3142857142857142,0.38372093023255804,0.25,0.4459459459459459,1.0,-0.6,0.4642857142857143,0.03571428571428575,0.0,-0.13043478260869565,-0.07142857142857142,0.07142857142857142,0.1,0.7567567567567567,0.0,-0.0357142857142857,-0.08571428571428572,0.22857142857142856,0.3,0.28571428571428564,0.35714285714285715,0.2608695652173913,0.2857142857142857,0.2571428571428571,0.21428571428571427,-0.1,0.0,-0.06756756756756756,0.08074534161490683,0.11428571428571428,0.2857142857142857,-0.2,-0.24324324324324323,0.22360248447204967,0.0,0.37267080745341613,0.4642857142857143,0.2142857142857143,0.06832298136645963,0.0,N/A,N/A,-0.03488372093023256,0.22857142857142856,0.17857142857142858,0.0,0.0,-0.11538461538461539,2.0,-0.3243243243243243,-0.0062111801242236,0.08571428571428572,-0.04651162790697675,N/A,N/A,0.4,-0.10714285714285712,0.0,-0.03571428571428571,0.2571428571428571,0.48275862068965514,0.34285714285714286,-0.5,0.20000000000000004,-0.038461538461538464,0.08571428571428572,0.12162162162162161,-0.12264150943396228,-0.2,0.39999999999999997,0.05714285714285714,-0.13953488372093023,-0.08490566037735849,0.5999999999999999,0.2692307692307692,0.0,-0.20930232558139533,-0.2,0.060240963855421686,0.08108108108108107,0.15527950310559005,0.2,-1.0,0.28301886792452824,0.07017543859649122,0.11627906976744189,0.0,-0.10714285714285714,N/A,N/A,N/A,N/A,-0.3,0.0,0.07142857142857142,0.42857142857142855,0.07142857142857142,-0.08571428571428572,0.0,N/A,2210000171
N/A,N/A,N/A,-0.5,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.2033898305084746,N/A,N/A,0.3614457831325301,-0.7000000000000001,0.39285714285714285,N/A,N/A,0.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.21428571428571425,N/A,N/A,N/A,N/A,0.2,N/A,N/A,0.0,0.46153846153846156,-0.05714285714285714,N/A,N/A,0.0,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,-0.02857142857142857,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.28571428571428575,0.34615384615384615,-0.3,0.5,-1.0,-0.14285714285714288,0.14285714285714288,-0.2105263157894737,N/A,N/A,N/A,N/A,-0.23684210526315788,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7675018657
N/A,0.6,-0.17391304347826086,-0.25,0.21428571428571427,0.39285714285714285,2.464285714285714,0.42857142857142855,-0.35714285714285704,-0.07142857142857142,-0.42857142857142855,2.5714285714285716,-1.1428571428571428,3.214285714285714,-1.2142857142857142,-0.17857142857142855,-0.25,4.428571428571429,-1.3571428571428565,0.35714285714285715,0.8571428571428571,-1.3214285714285716,-0.17857142857142858,0.21428571428571427,-0.39285714285714285,-0.03571428571428571,1.25,-0.21428571428571427,1.4642857142857142,-1.0714285714285716,0.25000000000000006,0.17857142857142858,-0.08571428571428574,0.8214285714285714,2.0714285714285716,0.14285714285714285,-0.07142857142857142,1.0000000000000002,-0.10714285714285711,-0.5142857142857142,1.7857142857142858,0.0,0.32142857142857145,1.3928571428571428,-0.7714285714285715,2.0714285714285707,-0.35714285714285715,-0.07142857142857142,0.03571428571428571,0.35714285714285715,-0.14906832298136644,0.05714285714285714,2.0,-1.4285714285714286,0.35714285714285715,-0.10559006211180123,0.018633540372670804,-0.39285714285714274,0.32142857142857145,-0.4409937888198757,0.5714285714285714,-0.14285714285714285,1.9285714285714288,-0.5714285714285717,-0.14285714285714285,1.7857142857142854,-1.9285714285714284,1.4285714285714286,0.8928571428571429,-0.39285714285714307,1.6785714285714286,-3.5357142857142856,1.0714285714285714,-0.5714285714285714,1.714285714285714,-0.17857142857142852,0.03571428571428571,-0.03571428571428571,0.3214285714285715,3.2857142857142856,-1.964285714285714,-0.7857142857142856,-0.21428571428571427,-0.5,0.857142857142857,0.14285714285714282,0.9714285714285714,-0.07142857142857142,0.6428571428571429,0.0714285714285714,0.10714285714285714,1.2857142857142858,1.0714285714285714,-1.4285714285714286,0.45962732919254656,2.5714285714285716,-0.19999999999999998,0.21428571428571427,-0.18012422360248442,0.8214285714285714,0.02857142857142858,1.3214285714285714,-0.32142857142857145,-0.03571428571428571,0.2714285714285714,-1.4285714285714286,-0.8214285714285714,0.07142857142857142,-0.10714285714285714,0.21428571428571427,0.15527950310559,-0.05714285714285714,0.21428571428571427,N/A,7800008216
N/A,0.11428571428571428,0.5999999999999999,0.09482758620689657,0.17164179104477612,0.3105590062111801,0.6785714285714286,3.607142857142857,-0.6428571428571427,-0.2608695652173913,-0.5714285714285714,0.32142857142857145,0.17857142857142858,1.4285714285714286,2.75,-2.1785714285714284,0.18571428571428564,0.8214285714285713,5.464285714285714,-5.214285714285714,0.4,0.2857142857142857,0.75,0.2857142857142857,-0.03571428571428571,-0.35714285714285715,0.2795031055900621,4.107142857142857,-3.25,0.2857142857142857,0.2857142857142857,-0.17142857142857143,0.25000000000000006,0.19298245614035087,0.3955223880597014,-0.14906832298136644,-0.5377358490566038,0.1571428571428571,3.8214285714285716,-2.2857142857142856,-1.0559006211180122,-0.014285714285714271,0.2758620689655173,0.657142857142857,0.9,-0.42857142857142855,0.14906832298136644,0.5217391304347826,-0.396551724137931,0.6571428571428569,0.03571428571428573,0.35714285714285715,-0.17857142857142858,0.4223602484472049,-0.14285714285714285,-0.35714285714285715,-0.2,1.5,-0.3571428571428572,0.21428571428571427,0.17857142857142858,-0.17142857142857143,0.14285714285714285,0.17441860465116274,-0.186046511627907,3.321428571428572,-1.3571428571428572,0.3788819875776397,0.14285714285714285,0.6714285714285714,5.785714285714286,-4.217391304347825,0.15714285714285714,0.014285714285714271,0.6071428571428571,0.2857142857142857,0.03571428571428571,-0.35714285714285715,-0.5,1.7142857142857142,-2.5357142857142856,0.08571428571428572,0.2857142857142857,0.24223602484472045,0.4642857142857143,-0.3243243243243243,-0.03846153846153845,0.1714285714285714,-0.7441860465116278,-0.07142857142857141,10.214285714285714,-7.964285714285714,-0.14285714285714285,0.25000000000000006,-0.07894736842105263,5.642857142857143,-2.6857142857142855,-4.371428571428571,0.3113207547169811,0.00943396226415095,0.07142857142857142,4.892857142857143,-1.1071428571428572,0.2857142857142857,0.25,0.11428571428571428,0.2413793103448275,0.42857142857142855,-0.14285714285714282,-0.0857142857142857,-0.19230769230769232,0.04285714285714285,2.285714285714285,N/A,4400000293
